id,title,content,label,sentences,key_sentence
218,Dùng_dao_quắm_chém_vỡ_đầu_người_khác_chỉ_vì_mâu_thuẫn_nhỏ,'',4,3,4
219,"Vụ_người_phụ_nữ_mua_ve_chai_bị_sát_hại,_vứt_xác_xuống_giếng_Ngoài_em_út,_không_ai_có_thể_gần_gũi_được_nghi_phạm",'',5,12,16
220,"Bi_kịch_của_người_mẹ_già_bị_con_trai_giết_rồi_phi_tang_xuống_giếng_Nhận_nuôi_con_từ_bé,_yêu_thương_hết_mực",'',4,28,3
221,Chủ_tiệm_cầm_đồ_bắn_chết_giang_hồ_tại_Hà_Tĩnh_đã_ra_đầu_thú,'',4,7,9
222,Người_cha_kể_lúc_phát_hiện_hai_con_tử_vong_trong_phòng_ngủ,'',5,26,20
223,Vụ_hàng_loạt_cô_gái_bị_cướp_ở_Sài_Gòn_Kẻ_cướp_ra_điều_kiện_'cho_hôn_1_cái_sẽ_trả_lại_ĐTDĐ','',2,21,10
224,TP.HCM_Tạm_giữ_nghi_phạm_dùng_ống_tuýp_sắt_đánh_chết_người,'',5,7,5
225,Thảm_án_kinh_hoàng_ở_Thái_Nguyên_Sự_thật_khó_tưởng_tượng,'',5,52,11
226,Tạm_giữ_người_mẹ_nghi_giết_2_con_ruột_ở_Kiên_Giang,'',3,5,8
227,"Bắt_nghi_can_dọa_giết,_cướp_xe_của_tài_xế_GrabBike",'',2,11,1
228,Đôi_vợ_chồng_'hờ'_giết_chủ_nợ_vứt_xác_phi_tang_lĩnh_án_tử_hình_và_chung_thân,'',5,20,11
229,Vợ_không_dỗ_con_khóc_bị_chồng_đâm_chết,'',5,8,1
230,"Bắc_Giang_Con_trai_đâm_chết_bác_ruột,_cha_đi_đầu_thú_nhận_tội_thay",'',5,5,1
231,Cô_gái_nghi_bị_người_yêu_cũ_đâm_trên_phố_đã_nhiều_lần_nhận_tin_đe_dọa,'',5,26,1
232,Kẻ_giết_tình_địch_bỏ_xác_vào_tủ_quần_áo_được_xác_định_bị_tâm_thần,'',4,8,1
233,Vụ_bé_gái_bị_thiếu_niên_13_tuổi_cưỡng_hiếp_rồi_cứa_cổ_diệt_khẩu_Nạn_nhân_đã_được_chuyển_xuống_Hà_Nội_phẫu_thuật,'',5,12,1
234,_Tội_phạm_tuổi_15_đang_là_nỗi_ám_ảnh_Có_nên_sửa_lại_luật_,'',4,20,3
235,_Shipper_phải_làm_gì_khi_phát_hiện_bị_bọn_buôn_ma_túy_thuê_giao_hàng_,'',4,15,8
236,_'Chó_ngoan_hay_hư_tùy_vào_chủ_nhân_nuôi_nấng_hay_bỏ_mặc'_,'',1,41,1
237,_Lý_do_tôi_từ_bỏ_thịt_chó__món_ăn_khoái_khẩu_suốt_60_năm_,'',1,64,1
238,_Thịt_chó_bán_tại_Việt_Nam_có_hợp_pháp_,'',1,3,1
239,_Ăn_thịt_chó_liên_quan_gì_đến_luật_cấm_hành_hạ_súc_vật_,'',1,22,1
240,"_Bị_trầm_cảm,_người_thân_của_tôi_phải_'sống_chung'_với_thuốc_cả_đời_",'',1,10,1
241,"_'Khuyên_sống_vui_vẻ,_lạc_quan_là_vô_nghĩa_với_người_trầm_cảm'_",'',1,48,3
242,"_Tôi_không_đồng_tình_những_bản_án_18_tháng,_3_năm_tù_cho_tội_phạm_ấu_dâm_",'',3,16,5
243,_Bùi_Tiến_Dũng_và_sự_yêu_thương_nửa_vời_trong_thế_giới_ảo_,'',1,24,1
244,"_'Tình_dục_là_nhu_cầu_bản_năng,_sao_không_hợp_thức_hóa_mại_dâm'_",'',1,22,1
245,"_Đàn_ông_đi_chợ,_tôi_được_các_chị_bán_hàng_yêu_thương_vì_không_mặc_cả_bao_giờ_",'',1,13,1
246,_Hội_chém_lợn_làng_Ném_Thượng_diễn_ra_kín_đáo_vẫn_gây_tranh_cãi_,'',3,32,2
247,"_Trộm_vào_nhà,_sao_tôi_có_thể_nằm_im_rồi_trình_báo_công_an_sau_đó_",'',5,12,2
248,"_Giữa_đêm,_gia_chủ_lấy_chăn_đắp_người_lạ_ngủ_trước_hiên_nhà_",'',1,16,1
249,_Ai_bảo_vệ_tính_mạng_dân_trước_những_người_bị_tâm_thần_,'',5,5,1
250,_Người_phát_bệnh_tâm_thần_nặng_nhưng_gọi_cấp_cứu_không_xe_nào_đến_,'',1,13,1
251,_Cậu_học_trò_cá_biệt_của_tôi_,'',1,56,1
252,_Cô_gái_đâm_chết_kẻ_sàm_sỡ_ở_Sài_Gòn_bị_xử_tù__Tự_vệ_sao_cho_đúng_,'',4,4,6
253,_Cô_gái_đâm_chết_kẻ_sàm_sỡ_ở_Sài_Gòn_là_tự_vệ_chính_đáng_,'',5,40,1
254,_Bẫy_rắn_hổ_hành_'khủng'_trong_vườn_nhà_Sài_Gòn_,'',1,11,1
255,"_Tiêm_thuốc_an_thần_4.000_con_heo_để_'thịt_hồng_hào,_bán_giá_cao'_gây_phẫn_nộ_",'',1,29,1
256,_Còn_bao_nhiêu_thịt_heo_bị_tiêm_thuốc_an_thần_mà_chúng_ta_không_biết_,'',1,14,1
257,_Cô_giáo_bày_trò_'đấu_tố'_nên_con_tôi_đòi_bỏ_học_lớp_7_,'',5,28,2
258,_Vì_sao_kẻ_bắn_chết_50_người_ở_Mỹ_mang_lọt_súng_máy_vào_khách_sạn_,'',5,7,1
259,_Sao_lại_tiêu_huỷ_chó_thả_rông_ở_Sài_Gòn_khi_chủ_không_đến_nhận_,'',1,12,1
260,_Giảng_đường_đại_học_khiến_nhiều_người_trẻ_bị_xô_dạt_bất_định_,'',1,16,2
261,_Chó_thả_rông_ở_Sài_Gòn_sao_không_phân_loại_mà_tiêu_hủy_,'',1,13,1
262,_Xe_chở_rác_phun_nước_thải_đầy_đường_Hà_Nội_,'',1,32,3
263,_Nữ_giáo_viên_tố_hiệu_phó_dùng_clip_'nóng'_tống_tình_,'',1,52,1
264,_Tử_tù_hé_lộ_một_vụ_giết_người_khi_bị_tử_hình_,'',4,46,2
265,_Nữ_'đại_gia'_lừa_ngân_hàng_8_tỷ_đồng_rồi_điều_trị_tâm_thần_,'',1,40,5
266,_Xe_máy_không_biển_số_'vạch_mặt'_kẻ_sát_hại_bà_chủ_tiệm_cầm_đồ_,'',2,35,2
267,"_Người_Việt_gây_rắc_rối_vì_trồng_rau,_nuôi_lợn_tùy_tiện_ở_nhà_phố_",'',1,45,1
268,_Phi_công_cứu_127_người_thoát_chết_dù_hạ_cánh_'mù_lòa'_,'',2,52,1
269,_Ba_nữ_quái_ép_chàng_trai_khỏa_thân_để_cướp_xe_máy_,'',2,34,2
270,_Kẻ_giết_người_thay_18_nhân_tình_trong_23_năm_trốn_truy_nã_,'',2,34,8
271,_Võ_sư_Vịnh_Xuân_từng_giao_đấu_với_cao_thủ_Pencak_Silat_Việt_Nam_,'',1,30,4
272,_Cao_thủ_Vịnh_Xuân_thua_Tuấn_'Hạc'_vì_bị_say_cà_phê_,'',1,37,2
273,_'Hai_em_bé_bắt_rắn_bằng_tay_không_để_kiếm_sống'_gây_sốt_mạng_XH_,'',3,46,1
274,_'Xin_cảnh_sát_giao_thông_đừng_phi_thân_chặn_xe_trên_cao_tốc'_,'',1,18,1
275,_Tôi_sai_lầm_khi_nghĩ_lấy_bằng_đại_học_là_để_ra_oai_,'',1,50,2
276,_Khách_hàng_tay_không_quật_ngã_tên_cướp_có_dao_,'',2,43,1
277,_Chưởng_môn_Nam_Huỳnh_Đạo_khẳng_định_công_phu_không_có_điện_,'',1,24,2
278,_Trùm_ma_túy_Hoàng_Béo_cho_hot_girl_5.000_đôla_lần_đầu_gặp_mặt_,'',1,46,2
279,_Động_vật_có_xương_sống_trên_toàn_cầu_đã_giảm_60_,'',1,14,1
280,_Chém_trộm_bị_9_năm_tù__bài_học_khi_đạo_chích_vào_nhà_,'',5,5,1
281,_Tôi_thụ_tinh_nhân_tạo_sau_thời_gian_dài_yêu_người_có_vợ_,'',1,27,1
282,_Mỗi_khi_phần_'quỷ_dữ'_hiện_lên_là_phải_15_phút_tôi_mới_tỉnh_táo_lại_,'',1,63,3
283,_Tôi_không_còn_cảm_xúc_với_vợ_sau_10_năm_chung_sống_,'',1,23,1
284,_Bạn_gái_đột_nhiên_nổi_giận_vì_cho_rằng_tôi_không_chung_tình_,'',1,27,1
285,_Người_yêu_cũ_mong_muốn_gặp_lại_dù_tôi_nhiều_lần_từ_chối_,'',1,37,1
286,_Tình_cũ_còn_tình_cảm_với_tôi_nhưng_lại_chối_,'',1,62,1
287,_Chồng_nghĩ_tôi_kiếm_được_nhiều_tiền_nên_toàn_sống_ỷ_lại_,'',1,14,1
288,_Hai_lần_chồng_cặp_với_cô_đồng_nghiệp_nên_tôi_chẳng_còn_niềm_tin_,'',1,44,1
289,_10_năm_sống_chung_tôi_phải_chịu_nhiều_trận_đòn_thù_từ_chồng_,'',2,54,6
290,_Phát_hiện_bạn_gái_nhắn_tin_mùi_mẫn_với_người_đàn_ông_khác_,'',1,31,2
291,_Hạnh_phúc_với_vợ_nhưng_tôi_vẫn_hận_tình_cũ_sau_9_năm_gặp_lại_,'',1,19,1
292,"_Chồng_thạc_sĩ_nhưng_ham_nhậu,_chửi_vợ_không_tiếc_lời_",'',2,54,13
293,_Chồng_năn_nỉ_tôi_đừng_ly_hôn_dù_tôi_hết_yêu_anh_,'',1,36,2
294,_Tôi_muốn_ly_hôn_nhưng_chồng_cứ_dọa_giết_,'',1,49,1
295,_Tôi_muốn_giúp_bạn_gái_mới_của_tình_cũ_thoát_khỏi_anh_ta_,'',1,18,1
296,_Chưa_ly_hôn_vợ_nên_tôi_chẳng_biết_sao_để_giữ_được_người_yêu_,'',1,27,1
297,_Có_phải_mẹ_tôi_bị_ghen_tuông_hoang_tưởng_,'',1,20,2
298,_Chồng_tôi_khó_tính_đến_mức_hàng_xóm_ngại_sang_nhà_chơi_,'',1,56,1
299,_Tôi_muốn_tự_tử_vì_không_thể_thoát_khỏi_người_chồng_vũ_phu_,'',2,18,7
300,_Muốn_giữ_cha_cho_con_nhưng_lòng_không_muốn_giữ_chồng_nữa_,'',1,91,1
301,_Vợ_chồng_tôi_có_nguy_cơ_tan_vỡ_vì_xung_đột_trong_cách_dạy_con_,'',1,51,1
302,_Tôi_là_ai_trong_thế_giới_rộng_lớn_này_,'',1,16,1
303,_Bạn_gái_hơn_12_tuổi_có_thai_mà_tôi_không_dám_nhận_trách_nhiệm_,'',1,59,1
304,"_Tưởng_được_bố_mẹ_chồng_cho_đất_xây_nhà,_ai_ngờ_bị_lừa_",'',1,54,1
305,_Tôi_đã_chiến_thắng_bản_thân_để_từ_chối_làm_người_thứ_ba_,'',1,21,1
306,_Chồng_ân_hận_vì_không_từ_chối_cưới_tôi_làm_vợ_,'',1,47,1
307,_Biết_mình_yêu_người_có_vợ_mà_tôi_chẳng_thể_quên_anh_,'',1,15,1
308,_Tôi_chẳng_thể_bỏ_tật_ngắm_phụ_nữ_khác_nên_vợ_đòi_ly_hôn_,'',1,66,1
309,_Chồng_để_con_hơn_một_tuổi_nhịn_đói_cả_ngày_khi_cãi_nhau_với_tôi_,'',2,15,3
310,_Chồng_gần_như_cưỡng_bức_tôi_chuyện_chăn_gối_,'',2,13,4
311,_Cảm_ơn_em_đã_chịu_ngồi_trên_xe_đạp_cùng_anh_lúc_khó_khăn_,'',1,16,1
312,_Uống_thuốc_tự_tử_vì_bị_mẹ_đẻ_đối_xử_nhẫn_tâm_quá_,'',2,33,3
313,_Cảm_ơn_hai_chú_chó_đã_giúp_tôi_có_bài_học_về_sự_yêu_thương_,'',1,19,2
314,_Chồng_tôi_như_con_sói_cô_độc_,'',1,72,11
315,"_Mẹ_sẽ_cố_gắng_để_vừa_làm_mẹ,_vừa_làm_cha_cho_con_",'',1,23,1
316,"_Tôi_nhớ_em,_người_dưng_trên_chuyến_xe_khách_đường_dài_",'',1,15,1
317,_Bố_mẹ_nhất_quyết_bắt_tôi_phá_thai_,'',1,15,1
318,_Tôi_không_cưỡng_lại_được_nụ_hôn_ngọt_ngào_của_bạn_thân_chồng_,'',1,35,1
319,_Chồng_ngoại_quốc_dọa_giết_hai_mẹ_con_khi_tôi_đòi_chia_tay_,'',3,33,22
320,_7_năm_vướng_mắc_tài_chính_mà_tôi_vẫn_lạc_quan_để_giải_quyết_,'',3,17,1
321,_Bán_hết_xe_cộ_để_trả_thù_chồng_khi_biết_anh_ngoại_tình_lần_2_,'',1,36,1
322,_Tôi_phải_trả_giá_bằng_mạng_sống_vì_bỏ_quê_lên_phố_mong_đổi_đời_,'',1,17,1
323,"_Đi_tăng_2_với_sếp,_tôi_ngã_ngửa_khi_thấy_bạn_gái_mình_là_cave_",'',1,54,1
324,_Bị_chồng_đánh_đến_thân_tàn_ma_dại_mà_tôi_không_nỡ_bỏ_anh_,'',4,73,15
325,_4_lần_tôi_bị_thai_lưu_và_trả_nợ_cho_chồng_mà_anh_chẳng_động_lòng_,'',1,25,1
326,_Mỗi_khi_tức_giận_là_chuyện_gì_chồng_cũng_có_thể_làm_,'',2,17,3
327,_Phải_làm_gì_khi_ba_say_rượu_còn_mẹ_ngoại_tình_,'',2,9,4
328,_Chuỗi_ngày_'nước_mắt_chan_cơm'_của_vợ_lãnh_đạo_cấp_cao_bị_vu_oan_ngoại_tình_,'',1,83,1
329,_Luôn_để_dao_bên_cạnh_khi_ngủ_vì_từng_bị_xâm_hại_tình_dục_nhiều_,'',2,29,19
331,_Cả_gia_đình_chồng_thường_xuyên_đánh_con_dâu_không_thương_tiếc_,'',3,27,6
332,_Nhật_ký_của_bạn_gái_ghi_đầy_đủ_chuyện_ân_ái_với_các_bạn_trai_cũ_,'',1,46,1
333,_Tôi_chưa_bao_giờ_ân_hận_khi_bỏ_vợ_để_quay_lại_với_tình_cũ_,'',1,25,1
334,_Tôi_ngã_vào_vòng_tay_người_khác_dù_chồng_là_người_tốt_,'',1,34,1
335,_Tôi_trầm_cảm_vì_không_còn_trong_trắng_,'',1,14,1
336,_Tôi_mệt_mỏi_với_chuyện_chồng_ngoại_tình_,'',1,46,1
337,_Bị_đánh_vì_yêu_nhầm_người_phụ_nữ_có_chồng_,'',2,19,15
338,_Quyết_cưới_cô_gái_muốn_ký_hợp_đồng_hôn_nhân_với_tôi_,'',1,43,1
339,"_Cứ_yên_tâm_chào_đời_con_nhé,_dù_nghèo_đói_bố_cũng_không_bỏ_con_",'',1,50,1
340,_Chồng_côn_đồ_khiến_tôi_sống_như_địa_ngục_,'',2,22,4
341,_Chồng_tôi_bỏ_đi_sau_khi_lộ_video_cưỡng_đoạt_người_khác_,'',1,36,1
342,_Tôi_không_sai_dù_đã_đuổi_vợ_bầu_khỏi_nhà_lúc_nửa_đêm_,'',1,47,1
343,_Vợ_tôi_sống_như_nữ_tu_,'',1,24,1
344,_Ba_mẹ_đã_vui_vẻ_trở_lại_từ_khi_anh_trai_tệ_bạc_của_tôi_vào_lại_viện_,'',1,16,1
345,_4_năm_trông_ngóng_cuối_cùng_mẹ_đã_có_con_,'',1,39,1
346,_Gia_đình_tôi_khổ_sở_vì_có_người_anh_trai_tệ_bạc_,'',4,22,7
347,_Người_yêu_tôi_thích_làm_gái_gọi_,'',1,49,1
348,_Đơn_phương_thích_và_tán_tỉnh_anh_khi_bản_thân_đã_có_chồng_con_,'',1,29,1
349,_Kiểm_soát_bạn_đời_là_nguyên_nhân_lớn_dẫn_đến_ly_hôn_,'',1,24,1
350,_Em_gái_quỳ_xuống_xin_tôi_nhường_chồng_,'',2,57,25
351,_Cứ_yêu_một_thời_gian_anh_lại_bỏ_tôi_tìm_cô_gái_khác_,'',1,46,25
352,_Bỏ_chồng_sau_một_lần_tha_thứ_tội_ngoại_tình_mà_không_chừa_,'',1,15,1
353,_Tôi_từng_tự_tử_vì_bị_bạn_trai_coi_là_nô_lệ_tình_dục_,'',3,57,19
354,_Tôi_rất_ghét_ba_chồng_,'',1,37,1
355,_Chồng_tôi_ít_tài_nhiều_tật_,'',1,37,1
356,_Tôi_sợ_chồng_vô_cùng_,'',2,51,9
357,_Em_tôi_quyết_chờ_bạn_trai_bỏ_cô_vợ_mới_cưới_,'',1,32,1
358,_May_mà_anh_bỏ_rơi_để_tôi_có_được_tương_lai_tươi_sáng_,'',1,21,1
359,_Muốn_phá_đám_cưới_của_người_đã_gây_cay_đắng_cho_đời_mình_,'',1,35,1
360,_Xin_bố_mẹ_đừng_để_con_cô_độc_với_nỗi_đau_chồng_con_gây_ra_,'',1,37,1
361,_Bố_đẻ_của_con_gái_tôi_định_dùng_vài_tỷ_để_nhận_lại_con_,'',1,52,1
362,_Sợ_bị_chồng_hãm_hại_nên_không_dám_ly_hôn_,'',2,41,8
363,_Người_làm_hại_đời_vợ_tôi_muốn_quay_lại_nhận_con_,'',1,50,1
364,_Stress_vì_mẹ_chồng_quá_sạch_,'',1,36,1
365,_Nhận_trái_đắng_khi_yêu_anh_,'',1,21,1
366,_Bạn_gái_tôi_bị_gia_đình_bạo_hành_cả_tinh_thần_và_thể_xác_,'',2,37,5
367,_Tuổi_22_được_quyền_mỉm_cười_với_những_sai_lầm_,'',1,24,1
368,_Không_đủ_tin_em_cũng_chẳng_thể_từ_bỏ_,'',1,57,1
369,_Kiếp_sau_con_vẫn_mong_được_làm_con_của_bố_,'',1,34,1
370,_Chồng_dẫn_bồ_về_ra_mắt_tôi_,'',1,60,1
371,_Vẫn_còn_yêu_chồng_dù_đã_ly_hôn_,'',1,21,1
372,_Khắc_khoải_nỗi_nhớ_về_anh_,'',1,13,1
373,_Mẹ_con_tôi_khốn_khổ_vì_tính_sĩ_diện_của_anh_,'',1,49,1
374,"_Sát_ngày_cưới,_có_người_mang_bầu_đến_bắt_vạ_hôn_phu_",'',1,39,1
375,_Cảm_xúc_hỗn_độn_khi_yêu_người_đàn_ông_có_vợ_,'',1,95,1
376,_Muốn_rũ_bỏ_tất_cả_để_trả_giá_sau_nhiều_lần_vượt_rào_,'',1,53,1
377,_Hành_trình_tìm_lại_chính_mình_của_một_ma_men_,'',1,52,1
378,_Bỏ_thai_mới_biết_người_tình_tệ_bạc_,'',1,36,1
379,_Vết_thương_4_mm_,'',3,17,3
380,_Vợ_sắp_cưới_vẫn_còn_dan_díu_với_người_cũ_,'',1,70,1
381,_Chồng_đòi_ly_hôn_vì_vợ_không_biết_ghen_,'',1,64,1
382,"_Vợ_tự_tử_hụt,_chồng_vẫn_ngoại_tình_",'',3,47,12
383,"_30_tuổi,_tôi_hoài_nghi_chính_bản_thân_mình_",'',1,41,1
384,"_Ngụy_biện_khi_ngoại_tình_là_dối_trá,_hèn_nhát_",'',1,36,1
385,_Đau_khổ_dù_đã_trả_thù_được_vợ_chồng_người_tình_,'',1,60,1
386,_Bỏ_qua_quá_khứ_của_anh_để_tiếp_tục_xây_dựng_tổ_ấm_,'',1,57,1
387,_Không_vừa_ý_là_anh_lại_dùng_lời_thô_tục_mắng_chửi_tôi_,'',1,20,1
388,_Bị_bạn_trai_bạo_hành_vẫn_không_thể_bỏ_anh_,'',2,30,22
389,_Chồng_cưới_vợ_mới_sau_khi_ly_hôn_tôi_được_hai_tháng_,'',1,39,1
390,_Sai_lầm_khi_kiểm_soát_chồng_quá_chặt_,'',1,49,1
391,_Hình_thức_xấu_không_phải_là_bất_hạnh_,'',1,27,1
392,_Yêu_người_mới_khi_sắp_lên_xe_hoa_,'',1,54,1
393,"_Đừng_vội_cười_khi_là_người_thứ_ba_hạnh_phúc,_em_nhé_",'',1,34,1
394,_Đồng_nghiệp_có_thai_với_chồng_tôi_,'',1,30,1
395,_Chồng_hư_vì_được_tôi_chiều_quá_,'',1,18,1
396,_Mong_vợ_cho_anh_cơ_hội_về_với_gia_đình_,'',1,19,1
397,_Vượt_rào_với_anh_trai_của_bạn_sau_3_ngày_quen_biết_,'',1,26,1
398,_Vất_vả_chăm_con_nhưng_chồng_không_thấu_hiểu_,'',1,44,1
399,_Âm_mưu_thâm_hiểm_của_mẹ_khiến_vợ_tôi_hư_thai_,'',1,70,1
400,_Chồng_sắp_cưới_thích_nhậu_,'',1,19,1
401,"_Cưới_được_5_năm,_vợ_thú_nhận_chỉ_yêu_đồng_giới_",'',1,13,1
402,_Chồng_ngoại_tình_khi_tôi_đang_ở_cữ_,'',2,24,23
403,"_Trói_được_tôi,_vợ_lén_đi_phá_thai_",'',1,50,1
404,_Yêu_nhầm_gái_đào_mỏ_,'',1,47,1
405,_Lấy_chồng_nghiện_để_trả_nợ_đời_,'',2,34,15
406,_Không_thể_xin_việc_vì_ngoại_hình_xấu_,'',1,12,1
407,_Một_cách_nhìn_về_sự_chung_thủy_trong_tình_yêu_,'',1,29,1
408,_Người_cũ_của_chồng_náo_loạn_trong_đám_cưới_chúng_tôi_,'',4,49,15
409,_Gia_đình_người_yêu_coi_tôi_là_đứa_con_gái_hư_,'',1,30,1
410,_Hãy_để_yêu_thương_về_bên_chúng_mình_em_nhé_,'',1,35,1
411,_Bị_kẻ_điên_tình_cưỡng_hiếp_,'',2,36,23
412,_Em_quan_hệ_với_hai_người_đàn_ông_khác_ngoài_tôi_,'',1,61,1
413,"_Hãy_kiềm_chế_mỗi_lần_nóng_giận,_anh_rể_nhé!_",'',2,27,2
414,_Muốn_tự_tử_khi_đọc_tin_nhắn_chồng_ngoại_tình_,'',4,42,8
415,_Cuộc_tình_dang_dở_vì_khác_biệt_tôn_giáo_,'',1,61,1
416,_Lá_thư_tuyệt_mệnh_trong_ngày_cưới_,'',4,17,2
417,_Tình_yêu_mấy_trăm_dặm_,'',1,22,1
418,_Xin_chồng_đừng_giết_chết_tuổi_thanh_xuân_của_em_,'',1,13,5
419,_Tôi_ngoại_tình_liên_tục_vì_thiếu_sex_,'',1,32,1
420,_Bạn_trai_tự_tử_sau_lần_đánh_tôi_suýt_chết_,'',2,39,5
421,_Mặc_cảm_tội_lỗi_sau_lần_lỡ_dại_phản_bội_chồng_,'',4,48,10
422,_Sẽ_phải_có_ai_đó_đi_cùng_hắn_trên_đường_đời_,'',1,36,1
423,_Anh_chửi_bới_thậm_tệ_khi_bị_tôi_phát_hiện_lăng_nhăng_,'',4,36,32
424,_Tình_yêu_mong_manh_với_người_khuyết_tật_,'',1,57,1
425,"_Tôi_muốn_xây,_còn_anh_cứ_phá_",'',1,57,1
426,_Bạn_trai_dọa_chết_mỗi_khi_em_đòi_chia_tay_,'',4,24,5
427,_Mất_anh_mãi_mãi_vì_một_lời_nói_vô_tình_,'',1,29,1
428,_Anh_bêu_riếu_khi_tôi_quyết_chia_tay_,'',1,56,1
429,_Phụ_nữ_học_cao_và_hòa_đồng_rất_được_lòng_nam_giới_,'',1,27,1
430,"_Gửi_anh,_chồng_hờ_của_em_",'',1,44,1
431,_10_năm_bị_Sở_Khanh_lừa_cả_tình_và_tiền_,'',4,49,13
432,_Hai_lần_cận_kề_cái_chết_khi_yêu_gái_có_chồng_,'',1,122,1
433,"_Con_đẻ_nằm_viện,_vợ_đòi_tiền_công_chăm_sóc_",'',5,19,9
434,_Ngủ_cùng_bạn_gái_nhưng_không_làm_'chuyện_ấy'_,'',1,37,1
435,"_Mong_con_hiểu,_người_mẹ_yêu_không_phải_là_bố_",'',5,19,9
436,_Stress_mỗi_khi_nói_chuyện_tài_chính_với_chồng_,'',1,33,1
437,"_Đừng_bắt_phụ_nữ_phải_'giỏi_việc_nước,_đảm_việc_nhà'_",'',1,21,1
438,_Ế_chồng_vì_nghĩ_mình_nhiều_cơ_hội_lựa_chọn_,'',1,25,1
439,_'Đánh_cắp'_một_phần_tình_yêu_với_vợ_để_dành_cho_em_,'',1,72,1
440,_Độc_thoại_Valentine_,'',1,40,1
441,_Đừng_giữ_chồng_theo_cách_của_con_gà_mái_,'',1,31,1
442,_Anh_bí_mật_yêu_người_khác_khi_bị_cha_mẹ_tôi_phản_đối_,'',1,44,1
443,_Duyên_nợ_tình_online_,'',1,33,1
444,_Nhớ_anh_người_đàn_ông_có_nụ_cười_trẻ_thơ_,'',1,15,1
445,_Tôi_chán_chồng_,'',1,40,1
446,_Tôi_muốn_sinh_thêm_con_mà_không_cần_đi_bước_nữa_,'',1,21,1
447,"_Gửi_chị,_người_vợ_cũ_của_em_",'',1,27,1
448,_Lời_mẹ_dặn_trước_lúc_con_lấy_chồng_,'',1,26,1
449,_Xin_anh_đừng_thương_hại_em_nữa_,'',1,28,1
450,_Quyết_định_không_sinh_con_sau_một_lần_phá_thai_,'',5,77,25
451,_Sợ_hãi_với_ý_nghĩ_thỏa_mãn_tình_dục_mà_không_cần_làm_mẹ_,'',5,15,6
452,_Ngoại_tình_là_cách_sống_suy_đồi_đạo_đức_,'',4,22,10
453,_Sống_dở_chết_dở_vì_ngoại_tình_,'',1,45,1
454,_Ngọc_đừng_để_mình_gục_ngã_,'',1,37,1
455,_Đừng_dính_tình_ái_mà_chuốc_khổ_vào_thân_,'',1,74,1
456,_Chồng_ngoại_tình_rồi_liên_tục_bôi_nhọ_danh_dự_tôi_,'',4,46,20
457,_Chồng_dắt_gái_vào_khách_sạn_rồi_vu_khống_vợ_ngoại_tình_,'',1,26,1
458,_May_mắn_vì_sớm_phát_hiện_bộ_mặt_Sở_Khanh_của_anh_,'',1,30,1
459,_Có_nên_rời_xa_khi_người_yêu_đang_gặp_khó_khăn_,'',1,39,1
460,_Em_vẫn_thầm_gọi_tên_anh_để_xoa_dịu_nỗi_đau_,'',1,85,1
461,"_Thay_vì_'bóc_bánh_trả_tiền',_anh_hãy_để_tiền_mua_sữa_cho_con_",'',1,72,1
462,_Ly_đã_mắc_3_sai_lầm_nghiêm_trọng_,'',1,20,1
463,_Đau_đớn_khi_là_công_cụ_để_anh_thỏa_mãn_nhu_cầu_tình_dục_,'',1,36,1
464,_Hàng_xóm_nhiều_lần_góp_ý_vì_mẹ_hay_đánh_tôi_,'',5,48,5
465,_Hãy_yêu_đời_dù_đời_không_ưu_ái_mình_,'',1,36,1
466,_Hoa_hãy_nhớ_câu_'Gái_khôn_tìm_chồng'_,'',1,12,1
467,_'Ông_ăn_chả_bà_ăn_nem'_là_chìa_khóa_mở_cửa_địa_ngục_,'',1,46,1
468,"_Chôn_chặt_tình_cảm_với_sếp,_tìm_niềm_vui_trong_công_việc_",'',1,75,1
469,_Sếp_chỉ_đến_với_Ngọc_khi_'chán_cơm_thèm_phở'_,'',1,46,1
470,_Em_thanh_thản_khi_chia_tay_anh_,'',1,99,1
471,_Chồng_ngoại_tình_và_liên_tục_dọa_giết_tôi_,'',4,54,21
472,_Thủy_thật_may_vì_chồng_chủ_động_đòi_ly_hôn_,'',2,20,12
473,_Em_đã_bỏ_giọt_máu_vì_không_muốn_bất_hiếu_,'',1,18,1
474,_Phương_hãy_tự_tin_với_hạnh_phúc_đang_có_,'',1,26,1
475,_Đừng_vì_hạnh_phúc_cá_nhân_mà_bỏ_đứa_con_trong_bụng_,'',1,47,1
476,_Từng_sống_một_năm_trong_tình_yêu_ảo_,'',1,15,1
477,_Khó_chấp_nhận_sự_phản_bội_thì_Giang_nên_ly_hôn_sớm_,'',1,8,1
478,"_Sau_2_năm_ly_thân,_chồng_tôi_dần_bỏ_được_tính_gia_trưởng_",'',1,49,1
479,_Anh_Chính_đang_ngụy_biện_cho_sự_hèn_nhát_của_mình_,'',1,43,1
480,"_Em_yêu_anh,_người_đàn_ông_đã_đeo_nhẫn_cưới_",'',1,18,1
481,_Hãy_sống_thành_thật_dù_không_có_tình_yêu_với_chồng_,'',1,22,1
482,_Hai_lần_bị_đánh_ghen_nhầm_khiến_tôi_sợ_người_có_vợ_,'',3,104,12
483,_Cuối_con_đường_luôn_có_em_chờ_anh_,'',1,22,1
484,_Anh_không_đủ_can_đảm_để_chúc_em_hạnh_phúc_,'',1,13,1
