id,newspaper_id,content,label,RandomForest_tfidf_label,RandomForest_word2vec_label,LogisticRegression_tfidf_label,LogisticRegression_word2vec_label,Gaussian_tfidf_label,Gaussian_word2vec_label,isTrain,average_label
148,5,"Trước_đó , chiều ngày 29 , người_dân bản Suối Liếm , xã Tô_Múa , huyện Vân Hồ , Sơn_La phát_hiện một người_đàn_ông tử_vong ven_đường , trên người xuất_hiện nhiều vết_đâm
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
149,5,"Ngay khi nhận_được tin báo , Công_an xã Tô_Múa và công_an huyện Vân_Hồ đã nhanh_chóng có_mặt tại hiện_trường và báo_cáo sự_việc lên Công_an tỉnh Sơn_La
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
150,5,"Tiến_hành xác_minh ban_đầu , nạn_nhân tên là Nguyễn_Văn_Tích ( SN 1952 , trú_tại tiểu_khu 32 , thị_trấn Nông_trường Mộc_Châu , huyện Mộc_Châu ) , làm_nghề xe_ôm
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
151,5,"Kết_quả điều_tra ban_đầu , nạn_nhân nghi bị_giết , cướp tài_sản
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
152,5,"Ngay sau_đó , Công_an tỉnh Sơn_La đã phối_hợp với Công_an huyện Vân Hồ_khẩn_trương điều_tra , truy_bắt nghi phạm gây_án
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
153,5,"Bằng biện_pháp nghiệp_vụ , vào trưa 4/9 , lực_lượng công_an đã bắt_được nghi phạm tại bản_Un , xã Song_Khủa , huyện Vân_Hồ_về quy_án
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
155,5,"Hiện nghi phạm đã được đưa_về trụ_sở Công_an huyện Vân_Hồ để_lấy lời_khai và xác_minh lý_lịch
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
156,5,"Minh_Di ( tổng_hợp ) Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
158,6,"2 ngày sau khi bất_ngờ ra_tay đâm người_yêu cũ nhiều nhát trên phố Bùi_Thị_Xuân ( Hà_Nội ) , Phạm_Văn_Viên đã tới trụ_sở công_an đầu_thú
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
159,6,"Thông_tin mới nhất trên báo Dân_Trí và Người lao_động cho_hay ngày 1810 , chỉ_huy Công_an Q Hai_Bà_Trưng ( TP Hà_Nội ) cho_biết vào tối_ngày 1610 , đối_tượng Phạm_Văn_Viên ( SN 1994 , quê ở Tứ_Kỳ , Hải_Dương ) , người đâm trọng_thương người_yêu cũ trên phố Bùi_Thị_Xuân ( Hà_Nội ) , vào tối hôm 1410 đã ra đầu_thú
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
161,6,"Thông_tin trước_đó cho_hay tối_ngày 14/10 , nhiều người_dân khi lưu_thông trên phố Bùi_Thị_Xuân bàng_hoàng khi thấy một cô_gái trẻ bất_ngờ bị nam thanh_niên cầm hung_khí đâm trọng_thương
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
163,6,"Sau_khi gây_án , nam thanh_niên lập_tức bỏ_đi
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
164,6,"Phát_hiện cô_gái bị mất nhiều máu , một_số người_dân cố_gắng cầm_máu cho cô_gái và gọi xe cấp_cứu
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
165,6,"Trong tiếng_nói yếu_ớt , cô_gái này cho_biết kẻ đâm mình là người_yêu cũ của cô
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
166,6,"Ngay khi nhận_được tin báo , Công_an phường Bùi_Thị_Xuân và Đội Cảnh_sát Hình_sự Công_an quận Hai_Bà_Trưng đã nhanh_chóng có_mặt tại hiện_trường , điều_tra , làm rõ vụ_việc
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
167,6,"Quá_trình xác_minh , bước_đầu , cảnh_sát xác_định nạn_nhân là chị T ( SN 1993 , quê Hưng Yên ; hiện tạm_trú tại quận Hai_Bà_Trưng , Hà_Nội )
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
168,6,"Thông_tin cũng cho_biết thêm chị T và Viên từng yêu nhau khoảng 5 năm , đến năm 2016 tình_cảm rạn_nứt chị T đã quyết_định chia_tay
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
171,6,"Người_yêu cũ được chị T nhắc_đến là Phạm_Quang_Viên ( SN 1994 , quê huyện Tứ_Kỳ , Hải_Dương )
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
172,6,"Sau_khi bị chị T chia_tay Viên liên_tục nhắn_tin , gọi_điện đe_dọa , rồi lại năn_nỉ nối_lại tình_cảm
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
176,6,"Thời_gian gần_đây biết tin chị T có bạn_trai , Viên đã liên_tiếp gửi tin_nhắn dọa tạt axit , dọa giết , và tuyên_bố sẵn_sàng đền tiền , ngồi_tù chung_thân để hủy_hoại cuộc_đời người_yêu cũ
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
178,6,"Minh_Di ( tổng_hợp ) Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
180,7,"Khai_nhận bước_đầu tại cơ_quan điều_tra , Tình khai_nhận chỉ một_mình ra_tay sát_hại 5 người trong gia_đình ông Chinh sau_đó lấy_đi nhiều tài_sản của nạn_nhân như xe_máy , điện_thoại , nữ_trang
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
183,7,"Dân_Trí cho hay ngày 23/2 , cơ_quan CSĐT Công_an TP HCM vẫn đang tiến_hành làm rõ những tình_tiết có liên_quan đến vụ_án mạng khiến 5 người trong gia_đình bị sát_hại ở hẻm 131 , đường số 7 , phường Bình_Hưng Hòa , quận Bình_Tân , TPHCM và được phát_hiện vào trưa 30 Tết
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
185,7,"Thông_tin trước_đó trên Vnexpress cho_hay ngày 21/2 , Công_an TP HCM đã tiến_hành khởi_tố và bắt tạm_giam Nguyễn_Hữu_Tình ( 18 tuổi , quê An_Giang ) với cáo_buộc sát_hại 5 người trong gia_đình ông Mai_Xuân_Chinh ( 46 tuổi ) và Cướp tài_sản
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
186,7,"Khai_nhận bước_đầu tại cơ_quan điều_tra , Nguyễn_Hữu_Tình khai_nhận chỉ một_mình ra_tay sát_hại cả gia_đình ông Chinh và không_hề có đồng_phạm
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
187,7,"Trước_đó , dư_luận rúng_động khi hàng_loạt các phương_tiện truyền_thông đưa_tin về vụ_án mạng xảy_ra vào trưa 30 Tết Nguyên_đán Mậu_Tuất
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
188,7,"Cụ_thể , trưa ngày 15/2 , một thanh_niên đã đi đến nhà ông Mai_Xuân_Chinh ( 46 tuổi , Thanh_Hóa ) hẻm 131 , đường số 7 , phường Bình_Hưng Hòa , quận Bình_Tân , TPHCM để giao gà cúng nhưng không có ai ra nhận , gọi_điện_thoại cũng không liên_lạc được
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
189,7,"Khi nhìn vào bên_trong nhà thì người này thấy 1 phụ_nữ gục chết ngay tại vị_trí cửa_ra_vào nên hô_hoán và báo công_an
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
190,7,"Ngay khi nhận_được tin báo , Công_an Q.Bình Tân đã phối_hợp cùng phòng nghiệp_vụ của Công_an TP HCM tiến_hành phá_cửa ngôi_nhà để vào trong thì phát_hiện thêm 4 người nữa cũng đã tử_vong trên người xuất_hiện nhiều vết_thương
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
192,7,"Tiến_hành khám_nghiệm hiện_trường và khám_nghiệm tử_thi , bước_đầu cơ_quan chức_năng nhận_định cả 5 người trong gia_đình này đã bị sát_hại
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
193,7,"Tiến_hành bắt_tay vào điều_tra , lực_lượng chức_năng đã triển_khai nhiều tổ công_tác ; sau_đó bắt_giữ được đối_tượng Nguyễn_Hữu_Tình vào ngày 162 ( mùng 1 Tết ) tại huyện Cần_Giuộc ( tỉnh Long_An ) , là nghi phạm chính của vụ_án
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
194,7,"Tại cơ_quan công_an , đối_tượng Tình khai_nhận do tức_giận bà Mai_Thị_Hồng ( 37 tuổi , vợ ông Chinh ) vì bà này hay chửi_mắng và đối_xử không_công bằng trong quá_trình Tình làm_việc tại cơ_sở
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
195,7,"Sau tiệc tất_niên vào tối_ngày 12/2 , hai người làm_công cùng với Tình đã về_quê Thanh_Hóa để ăn_Tết , còn Tình ngủ_lại nhà_vợ_chồng ông Chinh
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
196,7,"Khoảng 4h sáng_ngày 13/2 , Tình sử_dụng 2 con dao có sẵn trong nhà ông Chinh và ra_tay sát_hại ông Chinh , bà Hồng
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
197,7,"Để bịt_đầu_mối , Tình ra_tay sát_hại luôn 3 người con của vợ_chồng ông Chinh ( gồm 6 tuổi , 11 tuổi và 13 tuổi )
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
198,7,"Sau_khi sát_hại cả_nhà ông Chinh , Tình lôi két_sắt ra định lấy tài_sản nhưng không mở được
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
199,7,"Tình lấy 2 điện_thoại của vợ_chồng ông Chinh , xe_máy cùng một số nữ_trang rồi khóa cửa bỏ_trốn về huyện Cần_Giuộc ( tỉnh Long_An ) thì bị công_an bắt_giữ chỉ chưa đầy 24 tiếng sau khi vụ_án được phát_hiện
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
200,7,"Đối_với số tài_sản đã cướp được , Tình khai đã nhờ một người_bạn tên K bán giùm 2 điện_thoại cho một cửa_hàng ở quận Gò_Vấp
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
203,7,"Một chiếc điện_thoại do bị khóa tài_khoản nên không_bán được và Tình cho K sử_dụng
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
204,7,"Sau_khi biết chiếc điện_thoại Tình cho là tang_vật trong vụ_án giết_người , cướp của nên K đã giao_nộp chiếc điện_thoại lại cho cơ_quan công_an
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
206,7,"Riêng bộ trang_sức ( gồm dây_chuyền , nhẫn và đôi hoa tai ) , Tình mang đến nhà một người_bạn ở Long_An nhờ cất giúp và công_an đã thu_hồi
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
207,7,"Cơ_quan CSĐT Công_an TP HCM hiện đang tiến_hành mở_rộng điều_tra và làm rõ các tình_tiết liên_quan trong vụ_án
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
208,7,"Hồng_Hạnh ( tổng_hợp ) Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
210,8,"Tử từ Edmund Zagorski đã chọn bị tử_hình bằng ghế_điện vào hôm_qua ( ngày 11/1 ) , thay_vì cách nhẹ_nhàng hơn là tiêm thuốc_độc
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
211,8,"Tuy_nhiên , đây cũng không_phải tình_tiết kì cục duy_nhất trong vụ xử_tử lần_này
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
212,8,"Năm 1983 , Edmund Zagorski đã bị đưa_ra xét_xử vì tội giết_người dã_man , chịu mức án cao nhất_là tử_hình , với thời_gian thi_hành án là 34 năm sau ngày tuyên_án
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
213,8,"Và ngày đó cũng đã đến , vào thứ 5 vừa_qua ( ngày 11/1 ) , ông_lão Edmund , nay 63 tuổi , đã chính_thức bị xử_tử lúc 7 giờ 26 phút tối tại nhà_tù bảo_mật cao nhất Nashville , bang Tennessee , Mỹ
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
214,8,"Thay_vì chọn cách hành_quyết bằng hình_thức tiêm_thuốc độc như bao tù_nhân khác , Edmund lại quyết_định
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
218,8,"Kẻ_giết_người Edmund Zagorski trước và sau_khi thi_hành bản_án 34 năm trong tù
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
219,8,"Trước_khi bản_án được thi_hành , Edmund vẫn có_quyền được yêu_cầu bữa_ăn cuối_cùng một món tùy thích bất_kể là sang_trọng đắt tiền đến_đâu ( thì là bữa cuối mà lị ! )
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
220,8,"Không chọn tôm_hùm hay vi cá ăn kèm với rượu_vang gì sất , yêu_cầu của tù_nhân này chính ra_lại khá đơn_giản Đuôi lợn và giò_lợn ngâm_dấm
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
221,8,"Đuôi lợn đã được chọn làm bữa_ăn cuối_cùng của tử_tù Edmund
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
222,8,"Người_nhà của hai nạn_nhân năm 1983 cũng đã được mời đến chứng_kiến cảnh xử_tử Edmund
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
223,8,"Sau_khi đánh_chén no_nê món đuôi lợn khoái_khẩu của mình , ông thong_thả bước_vào phòng hành_quyết , không quên nở nụ_cười đầy thân_mật với người_nhà nạn_nhân qua lớp cửa_kính
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
227,8,"Edmund được buộc đủ các loại dây đai vào người nhằm giữ chặt ông trên chiếc ghế tử_thần kia , kèm_theo một miếng bọt_biển đẫm nước được đặt trên cái đầu hói để dòng_điện dẫn truyền đến não nhanh hơn_nữa
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
228,8,"Người_nhà hai nạn_nhân năm 1983 tới chứng_kiến cảnh hành_quyết Edmund
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
229,8,"Tù_nhân 63 tuổi cũng_được cho nói một câu cuối trước lúc chết , và một_lần nữa ông lại gây sốc với lựa_chọn của mình Quẩy lên nào !
Vừa dứt_lời thì dòng_điện 1750 vôn chạy thẳng qua người tên tử_tù suốt 20 giây liên_tiếp , khiến tay_chân ông đỏ_ửng , người co_giật liên_hồi
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
230,8,"Nhưng có_vẻ như chừng_đó vẫn chưa đủ để hạ gục Edmund ; luật_sư của ông cho_rằng người này vẫn còn thở trước_khi phải qua đợt sốc điện thứ_hai kéo_dài trong 15 giây
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
231,8,"Sau đợt này thì ông ngừng cử_động hẳn
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
232,8,"Tử_tù Edmund đã nói Quẩy lên trước_khi dòng_điện 1750 vôn chạy qua người ông
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
233,8,"Đã có_nhiều luồng ý_kiến trái chiều xoay_quanh cách xử_tử của Edmund
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
234,8,"Trong khi nhiều người cho_rằng việc sử_dụng ghế_điện nên bị cấm vì đã quá lỗi_thời và vô_nhân_tính , thì luật_pháp bang Tennessee lại nói khác
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
235,8,"Cụ_thể là Edmund đã thực_hiện hành_vi giết_người trước năm 1999 , và vào_lúc_đó việc hành_quyết trên ghế_điện vẫn được pháp_luật bang này cho_phép
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
236,8,"Thêm nữa , đây cũng là yêu_cầu trực_tiếp của Edmund vì ông cho_rằng cách này nhanh ra_đi và bớt đau_đớn hơn
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
237,8,"Từ cuối những năm 90 , hầu_như nước Mỹ đã bỏ hình_thức tử_hình bằng ghế_điện , trừ một số bang cho_phép tử_tù chọn_lựa giữa tiêm_thuốc_độc và ghế_điện
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
238,8,"Trong số đó có bang Tennessee , nhất_là đối_với các vụ_án diễn_ra trước năm 1999
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
239,8,"Tuy_vậy trong lịch_sử bang này từ 1999 đến nay , cũng chỉ có 2 trường_hợp_tử_hình bằng ghế_điện mà thôi , một vụ vào năm 2007 và bản_án của Edmund hôm_nay là trường_hợp thứ_hai
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
240,8,"Duy VuTheo Helino Trí_thức trẻ
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
241,9,"Người dân sống xung_quanh căn chòi của ông Đặng_Văn_Trường nhận_thấy có mùi_hôi lạ phát_ra nên đã đến gần tìm_hiểu và phát_hiện sự_thật kinh_hoàng
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
242,9,"Trên báo Giao_Thông đưa_tin , trưa 97 , thông_tin từ Cơ_quan Cảnh_sát điều_tra Công_an tỉnh Trà_Vinh cho_biết , nơi đây đang điều_tra làm rõ nghi_án một người phụ_nữ bị sát_hại rồi bỏ thi_thể vào lu đựng_cám
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
243,9,"Trước_đó , theo thông_tin ban_đầu , ngày 2/7 người_nhà của bà Giang_Thị_Phận ( 68 tuổi , ngụ_tại ấp Bà Liêm ) có đến Công_an xã Hòa_Minh trình_báo về việc bà Phận bị mất_tích
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
245,9,"Căn chòi nơi xảy_ra sự việc Khi đó , người_dân phát_hiện nơi ở của ông Đặng_Văn_Trường ( ngụ ấp Bà Liêm ) có_mùi hôi lạ nên đã truy_tìm nguyên_nhân ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
246,9,"Nhưng khi đến gần lu đựng cám trước chòi của ông Trường thì bị ông Trường ngăn_cản , không cho một ai được tiếp_cận , báo Thanh_Niên cho_hay
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
247,9,"Đến sáng 8/7 , lợi_dụng lúc ông này đi_vắng , người_dân đã đột_nhập vào chòi và phát_hiện thi_thể một người phụ_nữ đang trong tình_trạng phân_hủy
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
248,9,"Sự_việc được trình_báo với cơ_quan chức_năng
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
249,9,"Cơ_quan Cảnh_sát điều_tra Công_an tỉnh Trà_Vinh nhanh_chóng có_mặt , khám_nghiệm hiện_trường , khám_nghiệm tử_thi điều_tra và làm rõ nguyên_nhân sự_việc
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
250,9,"Cơ_quan CSĐT Công_an tỉnh Trà_Vinh xác_nhận thi_thể trên là của bà Giang_Thị_Phận
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
251,9,"Tại cơ_quan điều_tra , ông Trường khai_báo chính ông đã giết bà Phận rồi giấu xác nạn_nhân trong lu đựng cám trước căn_chòi
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
252,9,"Ông Trường hiện đang sống một_mình trong căn chòi nơi xảy_ra vụ_án , có giấy chứng_nhận bệnh tâm_thần
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
253,9,"Trang_Vũ ( tổng_hợp ) Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
255,10,"Liên_quan đến vụ vợ giết chồng rồi phân xác phi_tang gây rúng_động dư_luận tại thị_xã Thuận_An , sau nhiều nỗ_lực tìm_kiếm , công_an đã tìm thêm được một số_phần thi_thể của nạn_nhân cách hiện_trường khoảng 2,5km
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
256,10,"Công_an phong_tỏa hiện_trường nơi phát_hiện phần thi_thể nạn_nhân
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
257,10,"Theo thông_tin trên Người lao_động , Thời_đại , Thanh_niên , trưa 18/12 , Công_an tỉnh Bình_Dương_cho_biết đã tạm_giữ nghi_can Hoàng_Thị_Hồng_Diễm ( 32 tuổi , ngụ Hậu_Giang ) phục_vụ công_tác điều_tra liên_quan đến vụ sát_hại anh Trần_Thanh_Tú ( 37 tuổi , ngụ Sóc_Trăng ) , chồng_Diễm
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
258,10,"Người_dân tập_trung theo_dõi vụ_việc
",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
259,10,"Sau_khi bắt_giữ nghi phạm Diễm , qua công_tác đấu_tranh lấy lời_khai , công_an tiếp_tục tung trinh xác đi tìm các bộ_phận cơ_thể còn_lại của anh_Tú
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
260,10,"Khoảng 12h trưa ngày 18/12 , công_an tìm được bộ_phận thi_thể gồm cặp_tay và một phần nội_tạng của nạn_nhân tại đường Mỹ Phước Tân_Vạn , cách hiện_trường ban_đầu khoảng 2,5 km
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
261,10,"Những bộ_phận còn_lại là cặp chân và phần xương_chậu của nạn_nhân vẫn đang được cơ_quan công_an tiếp_tục tìm_kiếm
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
262,10,"Tại cơ_quan công_an , Diễm khai_nhận vào đêm 15/12 , anh_Tú đi_nhậu về phòng trọ ở P.Thuận Giao thì vợ_chồng Diễm xảy_ra mâu_thuẫn , cãi_vã dẫn đến ẩu_đả
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
264,10,"Lúc_này , anh_Tú cầm dao dọa chém , bực_tức nên Diễm đã đoạt con_dao rồi sát_hại chồng
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
265,10,"Sau_đó do lo_sợ bị phát_hiện , nghi phạm đã phân thành nhiều mảnh bỏ vào rất nhiều bịch ni_lông rồi dùng xe_máy chở đến các bãi_tập kết rác trên địa_bàn P.Thuận Giao , cách khu nhà_trọ hơn 1 km để phi_tang
",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
267,10,"Sau_đó , Diễm_mang xe_máy có dính nhiều máu về tiệm sửa xe_máy ở đầu_đường Thuận Giao 05 để thay vỏ xe và để xe luôn ở_tiệm
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
268,10,"Sau_khi phát_hiện phần thi_thể còn_lại , thợ sửa xe_máy đã trình_báo công_an
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
269,10,"Công_an tiến_hành lấy lời_khai của người_thợ sửa xe_máy và tạm_giữ chiếc_xe
",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
